"","n_trials","alpha1_est","alpha2_est","alpha1_prior","alpha2_prior"
"8516",2000,0.661818,0.654656,0.74973,0.652606
"8517",2000,0.607323,0.698055,0.30498,0.508199
"8518",2000,0.593848,0.747962,0.665542,0.730891
"8519",2000,0.557673,0.679274,0.613167,0.628625
"8520",2000,0.587695,0.796204,0.591765,0.701109
"8521",2000,0.693238,0.713436,0.659973,0.549922
"8522",2000,0.771046,0.684943,0.656677,0.691546
"8523",2000,0.537155,0.689618,0.590251,0.833741
"8524",2000,0.661756,0.722182,0.624974,0.615187
"8525",2000,0.680596,0.650708,0.718673,0.758728
"8526",2000,0.47283,0.810244,0.666694,0.555045
"8527",2000,0.60114,0.739686,0.527113,0.709396
"8528",2000,0.49248,0.695481,0.694746,0.65329
"8529",2000,0.549553,0.72691,0.693895,0.668259
"8530",2000,0.525586,0.809113,0.579829,0.664569
"8531",2000,0.682473,0.851892,0.557729,0.715912
"8532",2000,0.701605,0.831265,0.621112,0.514503
"8533",2000,0.64747,0.726813,0.815013,0.552739
"8534",2000,0.759387,0.834382,0.581191,0.53366
"8535",2000,0.677965,0.746769,0.5868,0.696644
"8536",2000,0.710396,0.690028,0.760707,0.77304
"8537",2000,0.610245,0.644802,0.616088,0.782462
"8538",2000,0.499565,0.813335,0.625555,0.663678
"8539",2000,0.628425,0.65669,0.611796,0.636354
"8540",2000,0.635831,0.642288,0.651496,0.657324
"8541",2000,0.494945,0.71343,0.695787,0.610941
"8542",2000,0.738814,0.759137,0.642473,0.527238
"8543",2000,0.498781,0.670795,0.405002,0.512941
"8544",2000,0.646378,0.756301,0.530158,0.686716
"8545",2000,0.67926,0.741662,0.733331,0.557051
"8546",2000,0.64664,0.718138,0.717364,0.473967
"8547",2000,0.625984,0.729834,0.715616,0.59221
"8548",2000,0.688417,0.630745,0.760275,0.796679
"8549",2000,0.691728,0.768363,0.606812,0.576315
"8550",2000,0.640605,0.621149,0.500139,0.813507
"8551",2000,0.660238,0.752464,0.548438,0.779094
"8552",2000,0.575792,0.831107,0.749861,0.521696
"8553",2000,0.651666,0.493722,0.688127,0.654062
"8554",2000,0.697834,0.570169,0.702005,0.814515
"8555",2000,0.700367,0.567608,0.346214,0.650675
"8556",2000,0.509445,0.740164,0.565431,0.62262
"8557",2000,0.635337,0.741744,0.536676,0.738222
"8558",2000,0.542433,0.759406,0.576121,0.549044
"8559",2000,0.544222,0.872832,0.503181,0.488519
"8560",2000,0.514126,0.630728,0.435597,0.653374
"8561",2000,0.582436,0.699795,0.392888,0.593886
"8562",2000,0.76074,0.637483,0.572469,0.681083
"8563",2000,0.518031,0.573271,0.685765,0.65121
"8564",2000,0.652858,0.864289,0.526862,0.604364
"8565",2000,0.435969,0.653779,0.531756,0.635198
"8566",2000,0.41334,0.611091,0.705725,0.673853
"8567",2000,0.550752,0.681313,0.825864,0.704823
"8568",2000,0.673805,0.76108,0.601952,0.532264
"8569",2000,0.717296,0.732849,0.808212,0.522746
"8570",2000,0.679262,0.761453,0.524432,0.487036
"8571",2000,0.648982,0.713643,0.573067,0.532011
"8572",2000,0.567267,0.57377,0.525965,0.474426
"8573",2000,0.640668,0.638872,0.500972,0.717872
"8574",2000,0.645716,0.717646,0.732072,0.593629
"8575",2000,0.65578,0.571928,0.583968,0.614534
"8576",2000,0.535256,0.829532,0.728208,0.719671
"8577",2000,0.565288,0.784045,0.353228,0.463959
"8578",2000,0.603182,0.73733,0.666458,0.75615
"8579",2000,0.640739,0.698843,0.581094,0.421519
"8580",2000,0.614323,0.740004,0.53854,0.581098
"8581",2000,0.45738,0.705593,0.610602,0.794243
"8582",2000,0.465483,0.576026,0.484226,0.58095
"8583",2000,0.669804,0.740648,0.548706,0.69316
"8584",2000,0.756133,0.797311,0.79494,0.454122
"8585",2000,0.746537,0.805923,0.555548,0.498707
"8586",2000,0.797635,0.792975,0.55567,0.588454
"8587",2000,0.785479,0.770486,0.524655,0.476316
"8588",2000,0.824875,0.79514,0.742172,0.728075
"8589",2000,0.524191,0.660686,0.626125,0.608492
"8590",2000,0.561271,0.702724,0.651669,0.635915
"8591",2000,0.694091,0.675309,0.645508,0.679417
"8592",2000,0.542614,0.784582,0.715826,0.681719
"8593",2000,0.661906,0.618226,0.824185,0.698029
"8594",2000,0.585694,0.624292,0.653943,0.595686
"8595",2000,0.54235,0.600597,0.622712,0.589128
"8596",2000,0.672643,0.652539,0.581428,0.532673
"8597",2000,0.532596,0.806308,0.682085,0.643264
"8598",2000,0.408692,0.760294,0.589367,0.381016
"8599",2000,0.362179,0.694977,0.561957,0.563513
"8600",2000,0.376056,0.688109,0.582196,0.698521
"8601",2000,0.749484,0.788415,0.622135,0.690229
"8602",2000,0.838725,0.761225,0.458902,0.765032
"8603",2000,0.402387,0.548578,0.688586,0.487765
"8604",2000,0.639271,0.848193,0.671678,0.651367
"8605",2000,0.703748,0.640735,0.727517,0.702027
"8606",2000,0.583619,0.802849,0.634838,0.764109
"8607",2000,0.565501,0.622001,0.565961,0.63101
"8608",2000,0.546936,0.714667,0.644701,0.530675
"8609",2000,0.469419,0.79023,0.52492,0.380347
"8610",2000,0.528021,0.787387,0.77181,0.841685
"8611",2000,0.691693,0.659387,0.593934,0.676046
"8612",2000,0.62958,0.674792,0.76255,0.368856
"8613",2000,0.509439,0.766463,0.706358,0.506135
"8614",2000,0.703206,0.740508,0.541542,0.667444
"8615",2000,0.653994,0.729755,0.528354,0.559398
"8616",2000,0.658432,0.689612,0.689909,0.736584
"8617",2000,0.61064,0.740363,0.578454,0.573586
"8618",2000,0.661644,0.744279,0.690559,0.539729
"8619",2000,0.60448,0.778171,0.53762,0.647698
"8620",2000,0.509461,0.646522,0.609702,0.548131
"8621",2000,0.422071,0.550259,0.648197,0.615106
"8622",2000,0.631097,0.699781,0.512576,0.642817
"8623",2000,0.750001,0.75549,0.608819,0.483505
"8624",2000,0.578131,0.698107,0.466403,0.623792
"8625",2000,0.598231,0.748254,0.642441,0.743253
"8626",2000,0.596949,0.744844,0.691065,0.705354
"8627",2000,0.585875,0.632323,0.741033,0.570154
"8628",2000,0.575363,0.585032,0.560353,0.530149
"8629",2000,0.557108,0.818855,0.439321,0.484962
"8630",2000,0.588348,0.613391,0.402708,0.617433
"8631",2000,0.647393,0.721438,0.676961,0.735119
"8632",2000,0.583032,0.698918,0.743269,0.701688
"8633",2000,0.63472,0.817645,0.668364,0.531018
"8634",2000,0.504119,0.8017,0.530462,0.457165
"8635",2000,0.592089,0.796531,0.577509,0.689954
"8636",2000,0.500964,0.777364,0.689292,0.45766
"8637",2000,0.520759,0.778526,0.737488,0.72338
"8638",2000,0.610507,0.551299,0.777382,0.413148
"8639",2000,0.573691,0.745116,0.732057,0.708802
"8640",2000,0.669292,0.604411,0.807153,0.527182
"8641",2000,0.509629,0.81261,0.284704,0.751653
"8642",2000,0.472248,0.825866,0.513049,0.633424
"8643",2000,0.536689,0.891534,0.579,0.657355
"8644",2000,0.684669,0.754392,0.446846,0.497866
"8645",2000,0.718062,0.771081,0.855158,0.565384
"8646",2000,0.583051,0.734072,0.474567,0.443834
"8647",2000,0.633569,0.734837,0.548065,0.616558
"8648",2000,0.609547,0.715919,0.664983,0.639713
"8649",2000,0.585955,0.760394,0.670971,0.552304
"8650",2000,0.647856,0.697244,0.598752,0.391311
"8651",2000,0.70585,0.646677,0.633131,0.746486
"8652",2000,0.691305,0.681326,0.626075,0.760495
"8653",2000,0.624937,0.651321,0.626335,0.501181
"8654",2000,0.45248,0.560062,0.61606,0.47749
"8655",2000,0.655643,0.860924,0.723386,0.764135
"8656",2000,0.642476,0.816596,0.59365,0.538608
"8657",2000,0.625782,0.667192,0.680854,0.493812
"8658",2000,0.702937,0.615343,0.604276,0.723311
"8659",2000,0.80406,0.751019,0.586878,0.691531
"8660",2000,0.579229,0.708085,0.66285,0.358458
"8661",2000,0.672682,0.738412,0.707267,0.599143
"8662",2000,0.599378,0.750282,0.499213,0.546187
"8663",2000,0.487467,0.672984,0.485832,0.722934
"8664",2000,0.497918,0.722945,0.810178,0.621425
"8665",2000,0.682353,0.739164,0.609904,0.732757
"8666",2000,0.748491,0.652485,0.805058,0.698992
"8667",2000,0.552443,0.75727,0.655894,0.695566
"8668",2000,0.533867,0.687866,0.558514,0.307792
"8669",2000,0.528857,0.748941,0.639474,0.511781
"8670",2000,0.451947,0.76244,0.506641,0.532654
"8671",2000,0.740848,0.672703,0.68941,0.242543
"8672",2000,0.470037,0.760745,0.68476,0.417613
"8673",2000,0.737189,0.661596,0.533051,0.462638
"8674",2000,0.766682,0.720239,0.507039,0.514479
"8675",2000,0.81343,0.719586,0.519942,0.798812
"8676",2000,0.496471,0.664084,0.565508,0.629292
"8677",2000,0.76271,0.688439,0.542664,0.646403
"8678",2000,0.760212,0.612519,0.468687,0.514458
"8679",2000,0.688112,0.622647,0.656447,0.60262
"8680",2000,0.626798,0.783273,0.721096,0.635585
"8681",2000,0.630412,0.840795,0.57323,0.638599
"8682",2000,0.732035,0.805193,0.509322,0.587767
"8683",2000,0.469242,0.731614,0.610746,0.58255
"8684",2000,0.750312,0.759428,0.612709,0.815524
"8685",2000,0.568032,0.766798,0.591045,0.528704
"8686",2000,0.619118,0.643652,0.724306,0.555393
"8687",2000,0.569463,0.616944,0.669996,0.521496
"8688",2000,0.735435,0.749748,0.40429,0.705374
"8689",2000,0.785773,0.685159,0.838831,0.785703
"8690",2000,0.522002,0.799886,0.592194,0.426737
"8691",2000,0.545855,0.777483,0.678503,0.860227
"8692",2000,0.535238,0.731709,0.631206,0.778785
"8693",2000,0.464843,0.649517,0.79575,0.748628
"8694",2000,0.488221,0.65525,0.61498,0.544381
"8695",2000,0.772555,0.74097,0.564683,0.717117
"8696",2000,0.629542,0.636268,0.568796,0.544119
"8697",2000,0.498692,0.770364,0.752447,0.775017
"8698",2000,0.530195,0.773487,0.556905,0.450092
"8699",2000,0.645722,0.838851,0.682647,0.381992
"8700",2000,0.770653,0.686234,0.462675,0.583083
"8701",2000,0.800513,0.729047,0.71878,0.597163
"8702",2000,0.824517,0.675235,0.627912,0.749713
"8703",2000,0.514698,0.749159,0.418763,0.67163
"8704",2000,0.577733,0.719999,0.572091,0.59668
"8705",2000,0.570395,0.672679,0.578806,0.450203
"8706",2000,0.541956,0.667483,0.649977,0.788187
"8707",2000,0.427984,0.70039,0.540175,0.662341
"8708",2000,0.471174,0.685346,0.673826,0.626788
"8709",2000,0.522139,0.710926,0.425356,0.755853
"8710",2000,0.489996,0.666224,0.664613,0.486294
"8711",2000,0.477056,0.695502,0.469965,0.42096
"8712",2000,0.617638,0.83434,0.532865,0.515239
"8713",2000,0.697223,0.818479,0.580689,0.482761
"8714",2000,0.685915,0.819876,0.742967,0.884386
"8715",2000,0.517506,0.62209,0.393055,0.647289
"8716",2000,0.497526,0.650334,0.588801,0.399635
"8717",2000,0.452095,0.703085,0.562828,0.442022
"8718",2000,0.647412,0.722515,0.527232,0.790059
"8719",2000,0.709833,0.736478,0.683853,0.437062
"8720",2000,0.586789,0.695833,0.725259,0.630832
"8721",2000,0.606904,0.736289,0.473793,0.604939
"8722",2000,0.673558,0.73777,0.505463,0.61556
"8723",2000,0.714483,0.593532,0.65454,0.692944
"8724",2000,0.45649,0.794512,0.63458,0.628535
"8725",2000,0.378652,0.832536,0.557874,0.703416
"8726",2000,0.686365,0.760381,0.514485,0.824524
"8727",2000,0.493138,0.665111,0.45583,0.746821
"8728",2000,0.558209,0.695399,0.718677,0.825722
"8729",2000,0.667716,0.732771,0.730214,0.703847
"8730",2000,0.739758,0.76673,0.826052,0.792826
"8731",2000,0.775422,0.670561,0.62925,0.58542
"8732",2000,0.462668,0.714702,0.488907,0.592859
"8733",2000,0.540957,0.70455,0.763091,0.724956
"8734",2000,0.677483,0.791027,0.803868,0.426579
"8735",2000,0.63662,0.74446,0.720598,0.570865
"8736",2000,0.504921,0.793764,0.442727,0.552846
"8737",2000,0.564952,0.773331,0.72688,0.669174
"8738",2000,0.55406,0.627885,0.852241,0.356025
"8739",2000,0.551724,0.743977,0.674329,0.765182
"8740",2000,0.587296,0.735,0.73814,0.62372
"8741",2000,0.573946,0.787351,0.651261,0.476229
"8742",2000,0.595887,0.750031,0.646779,0.512751
"8743",2000,0.540279,0.733579,0.615113,0.701641
"8744",2000,0.463318,0.732283,0.622368,0.597043
"8745",2000,0.624902,0.703028,0.671913,0.706398
"8746",2000,0.654424,0.702775,0.443863,0.860312
"8747",2000,0.518196,0.726946,0.432259,0.503088
"8748",2000,0.648871,0.708477,0.6864,0.711516
"8749",2000,0.418533,0.750038,0.572145,0.673413
"8750",2000,0.602931,0.702771,0.626171,0.596563
"8751",2000,0.72034,0.576239,0.620046,0.569972
"8752",2000,0.681092,0.554023,0.65626,0.61634
"8753",2000,0.599548,0.520373,0.748167,0.612291
"8754",2000,0.510671,0.687759,0.531047,0.6627
"8755",2000,0.505357,0.744776,0.818524,0.421683
"8756",2000,0.542576,0.723395,0.68663,0.804576
"8757",2000,0.4968,0.545902,0.718657,0.722171
"8758",2000,0.417799,0.562183,0.466821,0.722119
"8759",2000,0.558026,0.787792,0.794934,0.673651
"8760",2000,0.507596,0.749601,0.471322,0.747471
"8761",2000,0.648734,0.734791,0.705147,0.544633
"8762",2000,0.64524,0.698403,0.744582,0.637088
"8763",2000,0.492017,0.70709,0.599254,0.771728
"8764",2000,0.508251,0.704358,0.483696,0.516644
"8765",2000,0.599144,0.817985,0.495465,0.531234
"8766",2000,0.661475,0.677512,0.822276,0.653577
"8767",2000,0.746017,0.634006,0.551022,0.663792
"8768",2000,0.752984,0.641606,0.578922,0.738694
"8769",2000,0.747175,0.659412,0.66234,0.311493
"8770",2000,0.688043,0.7537,0.556756,0.598582
"8771",2000,0.56906,0.69142,0.572697,0.744593
"8772",2000,0.43957,0.753712,0.63506,0.655113
"8773",2000,0.716932,0.770952,0.686698,0.59009
"8774",2000,0.698228,0.866175,0.737306,0.729173
"8775",2000,0.452554,0.514322,0.607169,0.64849
"8776",2000,0.45176,0.501258,0.534523,0.614254
"8777",2000,0.55246,0.792321,0.564931,0.635718
"8778",2000,0.616157,0.606577,0.430272,0.413602
"8779",2000,0.534296,0.670194,0.668288,0.65167
"8780",2000,0.429207,0.689587,0.665956,0.783716
"8781",2000,0.702212,0.733023,0.498185,0.613399
"8782",2000,0.730162,0.716197,0.575586,0.74685
"8783",2000,0.749915,0.705542,0.774002,0.523254
"8784",2000,0.459365,0.739308,0.417888,0.511645
"8785",2000,0.544554,0.676732,0.456187,0.73246
"8786",2000,0.571127,0.825466,0.65866,0.536924
"8787",2000,0.397418,0.679551,0.719981,0.469261
"8788",2000,0.670272,0.65019,0.82752,0.431157
"8789",2000,0.687485,0.673513,0.781153,0.670287
"8790",2000,0.571365,0.806448,0.65091,0.560465
"8791",2000,0.676893,0.742429,0.598052,0.683741
"8792",2000,0.605096,0.797718,0.711163,0.70163
"8793",2000,0.598902,0.59517,0.671561,0.628379
"8794",2000,0.698919,0.587687,0.460564,0.380717
"8795",2000,0.706641,0.774495,0.38677,0.764914
"8796",2000,0.700088,0.767158,0.692086,0.715009
"8797",2000,0.42965,0.738575,0.549059,0.599055
"8798",2000,0.481421,0.753025,0.626672,0.601899
"8799",2000,0.551409,0.780851,0.61657,0.694914
"8800",2000,0.523907,0.887314,0.528879,0.48941
"8801",2000,0.713142,0.817437,0.663374,0.722066
"8802",2000,0.488764,0.723928,0.711412,0.668833
"8803",2000,0.615152,0.736516,0.471811,0.510574
"8804",2000,0.472492,0.691559,0.6402,0.579983
"8805",2000,0.617668,0.71691,0.77609,0.70489
"8806",2000,0.593871,0.808733,0.457522,0.569547
"8807",2000,0.590621,0.783925,0.601872,0.652951
"8808",2000,0.537467,0.782298,0.754174,0.730687
"8809",2000,0.423583,0.750049,0.729243,0.493128
"8810",2000,0.766436,0.687208,0.695108,0.727571
"8811",2000,0.572408,0.782835,0.650451,0.617006
"8812",2000,0.643569,0.781178,0.477162,0.773727
"8813",2000,0.606102,0.790653,0.690459,0.786637
"8814",2000,0.729006,0.64812,0.672538,0.581387
"8815",2000,0.339592,0.703453,0.699563,0.524742
"8816",2000,0.800484,0.790623,0.673375,0.696711
"8817",2000,0.737543,0.714895,0.688435,0.498505
"8818",2000,0.841902,0.686134,0.48908,0.417213
"8819",2000,0.553278,0.763806,0.585409,0.767146
"8820",2000,0.677801,0.69077,0.767401,0.443411
"8821",2000,0.633773,0.649181,0.562054,0.464814
"8822",2000,0.535391,0.593589,0.537611,0.381716
"8823",2000,0.652154,0.828392,0.468356,0.430474
"8824",2000,0.727132,0.537376,0.60937,0.663123
"8825",2000,0.630177,0.69375,0.570099,0.724441
"8826",2000,0.504381,0.718717,0.537673,0.603659
"8827",2000,0.746824,0.761876,0.650685,0.870023
"8828",2000,0.475959,0.703233,0.627529,0.419283
"8829",2000,0.514507,0.752418,0.695341,0.655986
"8830",2000,0.702542,0.626684,0.389835,0.498988
"8831",2000,0.501234,0.699884,0.484516,0.783822
"8832",2000,0.439331,0.706021,0.675055,0.554932
"8833",2000,0.504593,0.656747,0.634627,0.829541
"8834",2000,0.709466,0.735732,0.512036,0.586702
"8835",2000,0.371825,0.727053,0.525359,0.523967
"8836",2000,0.695438,0.774579,0.550983,0.719887
"8837",2000,0.685566,0.724019,0.646347,0.600926
"8838",2000,0.842374,0.775491,0.549685,0.64929
"8839",2000,0.479042,0.748338,0.431151,0.653138
"8840",2000,0.720795,0.755403,0.775949,0.723952
"8841",2000,0.751044,0.710623,0.530461,0.587673
"8842",2000,0.622015,0.780909,0.771546,0.584651
"8843",2000,0.661386,0.613719,0.629121,0.647543
"8844",2000,0.679855,0.585215,0.739348,0.439723
"8845",2000,0.600682,0.594939,0.648944,0.695154
"8846",2000,0.735021,0.650011,0.717371,0.612632
"8847",2000,0.725285,0.750473,0.606769,0.713044
"8848",2000,0.691845,0.779425,0.392264,0.664586
"8849",2000,0.716356,0.784584,0.548481,0.519735
"8850",2000,0.693212,0.71489,0.66283,0.475897
"8851",2000,0.557702,0.524301,0.53034,0.572445
"8852",2000,0.550554,0.523207,0.471584,0.628642
"8853",2000,0.719055,0.771081,0.792109,0.924368
"8854",2000,0.742196,0.778845,0.807794,0.635681
"8855",2000,0.560442,0.753078,0.517242,0.63905
"8856",2000,0.620762,0.640518,0.537349,0.584993
"8857",2000,0.662677,0.695504,0.491864,0.653953
"8858",2000,0.52565,0.773082,0.730441,0.587245
"8859",2000,0.457412,0.806063,0.745911,0.473078
"8860",2000,0.465193,0.608984,0.513507,0.504021
"8861",2000,0.402511,0.672415,0.714239,0.586794
"8862",2000,0.58383,0.726652,0.870829,0.848942
"8863",2000,0.472183,0.652357,0.811792,0.594745
"8864",2000,0.589719,0.817147,0.518582,0.431165
"8865",2000,0.584401,0.604246,0.785273,0.592908
"8866",2000,0.53542,0.722458,0.580328,0.42371
"8867",2000,0.510356,0.740342,0.510043,0.58464
"8868",2000,0.552254,0.712717,0.583631,0.745033
"8869",2000,0.617095,0.719476,0.616229,0.65307
"8870",2000,0.52324,0.774543,0.750312,0.774382
"8871",2000,0.656337,0.654814,0.50175,0.716084
"8872",2000,0.591237,0.739078,0.722697,0.769303
"8873",2000,0.676712,0.654111,0.51261,0.558028
"8874",2000,0.506455,0.710536,0.643142,0.631498
"8875",2000,0.779304,0.74761,0.824048,0.688518
"8876",2000,0.459887,0.76464,0.547977,0.603084
"8877",2000,0.458722,0.781977,0.622174,0.637479
"8878",2000,0.70322,0.658218,0.705181,0.381131
"8879",2000,0.638185,0.703508,0.721185,0.643193
"8880",2000,0.513069,0.741631,0.726621,0.499186
"8881",2000,0.589582,0.697327,0.508023,0.710697
"8882",2000,0.478725,0.798756,0.68104,0.686059
"8883",2000,0.651692,0.771996,0.65268,0.780259
"8884",2000,0.700062,0.800886,0.713115,0.764638
"8885",2000,0.77062,0.793641,0.786859,0.706645
"8886",2000,0.758016,0.809636,0.699555,0.570237
"8887",2000,0.456021,0.730539,0.360675,0.709714
"8888",2000,0.559012,0.716032,0.698673,0.647507
"8889",2000,0.605511,0.688654,0.507072,0.802794
"8890",2000,0.382369,0.719681,0.618233,0.781278
"8891",2000,0.429659,0.682988,0.677518,0.477401
"8892",2000,0.420972,0.682714,0.646497,0.672455
"8893",2000,0.778065,0.813367,0.672385,0.604048
"8894",2000,0.542092,0.7562,0.722989,0.651579
"8895",2000,0.607964,0.683213,0.838204,0.752291
"8896",2000,0.373025,0.845662,0.614746,0.505257
"8897",2000,0.485691,0.845601,0.641104,0.470191
"8898",2000,0.503844,0.764661,0.569818,0.535954
"8899",2000,0.459091,0.757559,0.514153,0.800076
"8900",2000,0.565492,0.789192,0.712176,0.597641
"8901",2000,0.560075,0.742106,0.608015,0.621132
"8902",2000,0.675733,0.700717,0.31693,0.645267
"8903",2000,0.485241,0.692256,0.759298,0.561713
"8904",2000,0.737771,0.770292,0.526993,0.63718
"8905",2000,0.729056,0.742073,0.719299,0.708217
"8906",2000,0.706759,0.77018,0.699419,0.751737
"8907",2000,0.550461,0.669779,0.631555,0.538829
"8908",2000,0.630872,0.672,0.607487,0.543236
"8909",2000,0.540088,0.763854,0.708543,0.830031
"8910",2000,0.6102,0.668915,0.630454,0.542701
"8911",2000,0.639298,0.743871,0.45334,0.382143
"8912",2000,0.617386,0.738127,0.567431,0.517695
"8913",2000,0.771071,0.792606,0.502404,0.661353
"8914",2000,0.56791,0.68007,0.666509,0.52812
"8915",2000,0.407246,0.737636,0.553467,0.691008
"8916",2000,0.62776,0.733161,0.790669,0.544791
"8917",2000,0.494475,0.784236,0.597945,0.542416
"8918",2000,0.599291,0.795292,0.803769,0.626981
"8919",2000,0.589312,0.782634,0.702538,0.816567
"8920",2000,0.675339,0.724568,0.525331,0.714077
"8921",2000,0.51649,0.658149,0.613935,0.681001
"8922",2000,0.60531,0.748286,0.781632,0.545525
"8923",2000,0.753089,0.766988,0.500592,0.663955
"8924",2000,0.404481,0.789901,0.567285,0.594568
"8925",2000,0.410575,0.771644,0.441046,0.603911
"8926",2000,0.603953,0.682287,0.54197,0.537778
"8927",2000,0.441294,0.686086,0.500763,0.58771
"8928",2000,0.58884,0.757997,0.765733,0.486007
"8929",2000,0.648436,0.700986,0.627945,0.51726
"8930",2000,0.784717,0.772528,0.552338,0.432586
"8931",2000,0.800629,0.78691,0.710623,0.660281
"8932",2000,0.832723,0.660294,0.527375,0.581105
"8933",2000,0.402252,0.804036,0.634743,0.740983
"8934",2000,0.429627,0.813071,0.705713,0.799281
"8935",2000,0.572011,0.824342,0.603164,0.60825
"8936",2000,0.67535,0.729189,0.559721,0.407137
"8937",2000,0.590764,0.829447,0.672443,0.727316
"8938",2000,0.630663,0.771841,0.481632,0.464469
"8939",2000,0.537201,0.776833,0.649402,0.629431
"8940",2000,0.716971,0.874962,0.641079,0.755146
"8941",2000,0.741301,0.761513,0.655666,0.67947
"8942",2000,0.732998,0.76683,0.482414,0.653196
"8943",2000,0.470762,0.674889,0.513719,0.570413
"8944",2000,0.51727,0.64864,0.671013,0.59002
"8945",2000,0.665638,0.773686,0.617061,0.556902
